_id,l_id,r_id
45785,227,10940
45786,309,10940
45787,399,10940
45788,573,10940
45789,794,10940
45790,846,10940
45791,857,10940
45792,1184,10940
45793,1825,10940
45794,1982,10940
45795,2033,10940
45796,2200,10940
45797,2235,10940
45798,2289,10940
45799,2486,10940
45800,220,30465
45801,387,30465
45802,696,30465
45803,752,30465
45804,835,30465
45805,933,30465
45806,997,30465
45807,1305,30465
45808,1397,30465
45809,1573,30465
45810,1743,30465
45811,1744,30465
45812,1893,30465
45813,1928,30465
45814,2057,30465
45815,2285,30465
45816,2301,30465
45817,2325,30465
45818,2412,30465
45819,2563,30465
45820,160,12366
45821,176,12366
45822,284,12366
45823,309,12366
45824,362,12366
45825,454,12366
45826,455,12366
45827,708,12366
45828,804,12366
45829,1138,12366
45830,1189,12366
45831,1245,12366
45832,1340,12366
45833,1590,12366
45834,1616,12366
45835,1630,12366
45836,1955,12366
45837,2084,12366
45838,2205,12366
45839,2277,12366
45840,1,33827
45841,106,33827
45842,164,33827
45843,331,33827
45844,445,33827
45845,758,33827
45846,785,33827
45847,823,33827
45848,846,33827
45849,916,33827
45850,941,33827
45851,1206,33827
45852,1452,33827
45853,1673,33827
45854,1839,33827
45855,1846,33827
45856,2157,33827
45857,2162,33827
45858,2367,33827
45859,2434,33827
45860,11,23699
45861,188,23699
45862,494,23699
45863,531,23699
45864,723,23699
45865,871,23699
45866,1011,23699
45867,1076,23699
45868,1281,23699
45869,1386,23699
45870,1455,23699
45871,1485,23699
45872,1784,23699
45873,1858,23699
45874,1942,23699
45875,2277,23699
45876,2395,23699
45877,2436,23699
45878,2518,23699
45879,2602,23699
45880,186,39378
45881,253,39378
45882,568,39378
45883,585,39378
45884,684,39378
45885,743,39378
45886,792,39378
45887,996,39378
45888,1126,39378
45889,1229,39378
45890,1239,39378
45891,1454,39378
45892,1466,39378
45893,1652,39378
45894,1746,39378
45895,1839,39378
45896,2183,39378
45897,2310,39378
45898,2452,39378
45899,2454,39378
45900,87,41318
45901,131,41318
45902,364,41318
45903,434,41318
45904,492,41318
45905,680,41318
45906,736,41318
45907,907,41318
45908,917,41318
45909,1267,41318
45910,1318,41318
45911,1328,41318
45912,1482,41318
45913,1510,41318
45914,1551,41318
45915,1750,41318
45916,1997,41318
45917,2261,41318
45918,2396,41318
45919,2593,41318
45920,86,30636
45921,214,30636
45922,218,30636
45923,815,30636
45924,827,30636
45925,857,30636
45926,903,30636
45927,970,30636
45928,975,30636
45929,1784,30636
45930,1866,30636
45931,1869,30636
45932,1870,30636
45933,1931,30636
45934,1995,30636
45935,2077,30636
45936,2100,30636
45937,2241,30636
45938,2407,30636
45939,2610,30636
45940,79,40613
45941,231,40613
45942,455,40613
45943,573,40613
45944,966,40613
45945,1102,40613
45946,1119,40613
45947,1122,40613
45948,1238,40613
45949,1383,40613
45950,1455,40613
45951,1726,40613
45952,1836,40613
45953,1903,40613
45954,1906,40613
45955,1913,40613
45956,2188,40613
45957,2241,40613
45958,2481,40613
45959,2554,40613
45960,84,45817
45961,198,45817
45962,219,45817
45963,419,45817
45964,699,45817
45965,967,45817
45966,1281,45817
45967,1301,45817
45968,1418,45817
45969,1421,45817
45970,1878,45817
45971,1887,45817
45972,1988,45817
45973,2108,45817
45974,2177,45817
45975,2227,45817
45976,2327,45817
45977,2376,45817
45978,2438,45817
45979,2542,45817
45980,140,4569
45981,181,4569
45982,182,4569
45983,227,4569
45984,262,4569
45985,526,4569
45986,713,4569
45987,962,4569
45988,1051,4569
45989,1424,4569
45990,1511,4569
45991,1562,4569
45992,1630,4569
45993,1982,4569
45994,2038,4569
45995,2045,4569
45996,2077,4569
45997,2286,4569
45998,2455,4569
45999,2467,4569
46000,50,45799
46001,284,45799
46002,367,45799
46003,454,45799
46004,472,45799
46005,477,45799
46006,512,45799
46007,641,45799
46008,688,45799
46009,804,45799
46010,1006,45799
46011,1139,45799
46012,1177,45799
46013,1714,45799
46014,1803,45799
46015,1813,45799
46016,2184,45799
46017,2337,45799
46018,2567,45799
46019,2592,45799
46020,15,4997
46021,71,4997
46022,284,4997
46023,336,4997
46024,454,4997
46025,556,4997
46026,569,4997
46027,784,4997
46028,804,4997
46029,895,4997
46030,907,4997
46031,918,4997
46032,1240,4997
46033,1530,4997
46034,1614,4997
46035,1639,4997
46036,1930,4997
46037,2057,4997
46038,2353,4997
46039,2399,4997
46040,17,19166
46041,220,19166
46042,407,19166
46043,515,19166
46044,595,19166
46045,764,19166
46046,1314,19166
46047,1341,19166
46048,1534,19166
46049,1621,19166
46050,1622,19166
46051,1974,19166
46052,2265,19166
46053,2268,19166
46054,2287,19166
46055,2293,19166
46056,2294,19166
46057,2503,19166
46058,2602,19166
46059,2604,19166
46060,167,60287
46061,284,60287
46062,367,60287
46063,454,60287
46064,512,60287
46065,540,60287
46066,608,60287
46067,804,60287
46068,863,60287
46069,877,60287
46070,900,60287
46071,1124,60287
46072,1195,60287
46073,1414,60287
46074,1509,60287
46075,1605,60287
46076,1959,60287
46077,2248,60287
46078,2263,60287
46079,2556,60287
46080,0,59212
46081,377,59212
46082,539,59212
46083,573,59212
46084,607,59212
46085,718,59212
46086,888,59212
46087,909,59212
46088,935,59212
46089,943,59212
46090,970,59212
46091,1446,59212
46092,1667,59212
46093,2148,59212
46094,2170,59212
46095,2311,59212
46096,2394,59212
46097,2411,59212
46098,2412,59212
46099,2488,59212
46100,280,35475
46101,427,35475
46102,850,35475
46103,891,35475
46104,1172,35475
46105,1187,35475
46106,1216,35475
46107,1502,35475
46108,1526,35475
46109,1550,35475
46110,1560,35475
46111,1561,35475
46112,1587,35475
46113,1592,35475
46114,1780,35475
46115,2096,35475
46116,2112,35475
46117,2282,35475
46118,2337,35475
46119,2518,35475
46120,265,31056
46121,379,31056
46122,387,31056
46123,494,31056
46124,537,31056
46125,539,31056
46126,1076,31056
46127,1078,31056
46128,1291,31056
46129,1320,31056
46130,1626,31056
46131,1802,31056
46132,1857,31056
46133,1956,31056
46134,2134,31056
46135,2282,31056
46136,2480,31056
46137,2485,31056
46138,2552,31056
46139,2562,31056
46140,181,40832
46141,403,40832
46142,416,40832
46143,489,40832
46144,537,40832
46145,766,40832
46146,835,40832
46147,857,40832
46148,918,40832
46149,1026,40832
46150,1041,40832
46151,1168,40832
46152,1449,40832
46153,1806,40832
46154,2015,40832
46155,2059,40832
46156,2103,40832
46157,2253,40832
46158,2367,40832
46159,2585,40832
46160,50,43891
46161,119,43891
46162,209,43891
46163,230,43891
46164,512,43891
46165,555,43891
46166,646,43891
46167,1024,43891
46168,1290,43891
46169,1508,43891
46170,1715,43891
46171,1826,43891
46172,2023,43891
46173,2119,43891
46174,2277,43891
46175,2384,43891
46176,2439,43891
46177,2448,43891
46178,2475,43891
46179,2604,43891
46180,29,28217
46181,43,28217
46182,112,28217
46183,136,28217
46184,434,28217
46185,439,28217
46186,442,28217
46187,735,28217
46188,736,28217
46189,879,28217
46190,887,28217
46191,1131,28217
46192,1353,28217
46193,1373,28217
46194,1386,28217
46195,1799,28217
46196,1803,28217
46197,1805,28217
46198,1816,28217
46199,1984,28217
46200,265,61891
46201,401,61891
46202,646,61891
46203,716,61891
46204,718,61891
46205,740,61891
46206,1173,61891
46207,1243,61891
46208,1281,61891
46209,1324,61891
46210,1329,61891
46211,1464,61891
46212,1488,61891
46213,1613,61891
46214,1623,61891
46215,1631,61891
46216,1865,61891
46217,2049,61891
46218,2157,61891
46219,2273,61891
46220,2,46402
46221,92,46402
46222,181,46402
46223,408,46402
46224,743,46402
46225,835,46402
46226,918,46402
46227,982,46402
46228,1129,46402
46229,1177,46402
46230,1211,46402
46231,1377,46402
46232,1738,46402
46233,1892,46402
46234,1989,46402
46235,2117,46402
46236,2248,46402
46237,2317,46402
46238,2367,46402
46239,2549,46402
46240,12,60982
46241,36,60982
46242,41,60982
46243,67,60982
46244,276,60982
46245,526,60982
46246,862,60982
46247,871,60982
46248,993,60982
46249,1643,60982
46250,1710,60982
46251,1711,60982
46252,1716,60982
46253,1718,60982
46254,1720,60982
46255,1733,60982
46256,1845,60982
46257,2264,60982
46258,2303,60982
46259,2506,60982
46260,182,11853
46261,211,11853
46262,301,11853
46263,577,11853
46264,690,11853
46265,748,11853
46266,914,11853
46267,1093,11853
46268,1138,11853
46269,1150,11853
46270,1154,11853
46271,1235,11853
46272,1359,11853
46273,1449,11853
46274,1610,11853
46275,1986,11853
46276,2181,11853
46277,2431,11853
46278,2588,11853
46279,2593,11853
46280,44,8038
46281,137,8038
46282,158,8038
46283,227,8038
46284,265,8038
46285,298,8038
46286,444,8038
46287,646,8038
46288,718,8038
46289,802,8038
46290,1145,8038
46291,1157,8038
46292,1245,8038
46293,1328,8038
46294,1489,8038
46295,1515,8038
46296,1728,8038
46297,1949,8038
46298,2374,8038
46299,2501,8038
46300,7,15444
46301,30,15444
46302,140,15444
46303,367,15444
46304,451,15444
46305,526,15444
46306,648,15444
46307,715,15444
46308,718,15444
46309,983,15444
46310,1546,15444
46311,1670,15444
46312,1805,15444
46313,1826,15444
46314,1859,15444
46315,1975,15444
46316,2035,15444
46317,2109,15444
46318,2305,15444
46319,2445,15444
46320,66,3574
46321,86,3574
46322,93,3574
46323,168,3574
46324,609,3574
46325,798,3574
46326,819,3574
46327,951,3574
46328,1741,3574
46329,1755,3574
46330,1756,3574
46331,1849,3574
46332,1992,3574
46333,2109,3574
46334,2110,3574
46335,2258,3574
46336,2291,3574
46337,2296,3574
46338,2533,3574
46339,2545,3574
46340,44,4549
46341,314,4549
46342,438,4549
46343,480,4549
46344,702,4549
46345,724,4549
46346,817,4549
46347,836,4549
46348,852,4549
46349,1041,4549
46350,1175,4549
46351,1185,4549
46352,1243,4549
46353,1521,4549
46354,1546,4549
46355,1684,4549
46356,1950,4549
46357,2040,4549
46358,2241,4549
46359,2507,4549
46360,126,48568
46361,209,48568
46362,579,48568
46363,750,48568
46364,1138,48568
46365,1237,48568
46366,1616,48568
46367,1625,48568
46368,1630,48568
46369,1634,48568
46370,1658,48568
46371,1663,48568
46372,1668,48568
46373,1709,48568
46374,1741,48568
46375,1748,48568
46376,1762,48568
46377,1774,48568
46378,1827,48568
46379,2159,48568
46380,7,54222
46381,96,54222
46382,332,54222
46383,387,54222
46384,389,54222
46385,401,54222
46386,411,54222
46387,790,54222
46388,1060,54222
46389,1068,54222
46390,1113,54222
46391,1278,54222
46392,1778,54222
46393,1825,54222
46394,2095,54222
46395,2217,54222
46396,2367,54222
46397,2419,54222
46398,2536,54222
46399,2551,54222
46400,156,29277
46401,229,29277
46402,286,29277
46403,355,29277
46404,402,29277
46405,772,29277
46406,869,29277
46407,1127,29277
46408,1133,29277
46409,1282,29277
46410,1464,29277
46411,1638,29277
46412,1675,29277
46413,1677,29277
46414,1828,29277
46415,1928,29277
46416,1929,29277
46417,2059,29277
46418,2374,29277
46419,2403,29277
46420,32,5456
46421,44,5456
46422,152,5456
46423,162,5456
46424,172,5456
46425,220,5456
46426,438,5456
46427,556,5456
46428,1146,5456
46429,1270,5456
46430,1440,5456
46431,1478,5456
46432,1523,5456
46433,1776,5456
46434,1835,5456
46435,1910,5456
46436,2199,5456
46437,2217,5456
46438,2353,5456
46439,2503,5456
46440,123,57068
46441,131,57068
46442,173,57068
46443,195,57068
46444,487,57068
46445,573,57068
46446,648,57068
46447,679,57068
46448,1221,57068
46449,1244,57068
46450,1300,57068
46451,1322,57068
46452,1363,57068
46453,1379,57068
46454,1481,57068
46455,1560,57068
46456,1630,57068
46457,1851,57068
46458,2150,57068
46459,2582,57068
46460,181,38295
46461,240,38295
46462,403,38295
46463,432,38295
46464,530,38295
46465,730,38295
46466,1206,38295
46467,1266,38295
46468,1281,38295
46469,1305,38295
46470,1320,38295
46471,1321,38295
46472,1332,38295
46473,1502,38295
46474,1658,38295
46475,1946,38295
46476,1966,38295
46477,2326,38295
46478,2395,38295
46479,2582,38295
46480,139,56791
46481,329,56791
46482,747,56791
46483,852,56791
46484,946,56791
46485,963,56791
46486,992,56791
46487,1066,56791
46488,1123,56791
46489,1128,56791
46490,1395,56791
46491,1487,56791
46492,1697,56791
46493,1863,56791
46494,1876,56791
46495,2020,56791
46496,2038,56791
46497,2174,56791
46498,2441,56791
46499,2508,56791
46500,44,8090
46501,56,8090
46502,137,8090
46503,195,8090
46504,413,8090
46505,432,8090
46506,444,8090
46507,512,8090
46508,516,8090
46509,607,8090
46510,897,8090
46511,927,8090
46512,1301,8090
46513,1321,8090
46514,1370,8090
46515,1406,8090
46516,1409,8090
46517,1452,8090
46518,2139,8090
46519,2548,8090
46520,289,55859
46521,323,55859
46522,334,55859
46523,474,55859
46524,629,55859
46525,643,55859
46526,800,55859
46527,1034,55859
46528,1098,55859
46529,1163,55859
46530,1179,55859
46531,1413,55859
46532,1923,55859
46533,1968,55859
46534,2121,55859
46535,2163,55859
46536,2271,55859
46537,2272,55859
46538,2343,55859
46539,2504,55859
46540,102,40514
46541,139,40514
46542,278,40514
46543,363,40514
46544,695,40514
46545,813,40514
46546,951,40514
46547,1032,40514
46548,1141,40514
46549,1241,40514
46550,1527,40514
46551,1684,40514
46552,1714,40514
46553,1811,40514
46554,1900,40514
46555,1903,40514
46556,1971,40514
46557,2338,40514
46558,2561,40514
46559,2591,40514
46560,44,34515
46561,230,34515
46562,310,34515
46563,351,34515
46564,443,34515
46565,539,34515
46566,571,34515
46567,718,34515
46568,1281,34515
46569,1295,34515
46570,1300,34515
46571,1338,34515
46572,1650,34515
46573,1670,34515
46574,1818,34515
46575,2123,34515
46576,2242,34515
46577,2317,34515
46578,2375,34515
46579,2539,34515
46580,31,60424
46581,70,60424
46582,281,60424
46583,531,60424
46584,799,60424
46585,973,60424
46586,1043,60424
46587,1450,60424
46588,1528,60424
46589,1539,60424
46590,1594,60424
46591,1774,60424
46592,1852,60424
46593,2257,60424
46594,2287,60424
46595,2351,60424
46596,2479,60424
46597,2490,60424
46598,2508,60424
46599,2511,60424
46600,442,49164
46601,501,49164
46602,624,49164
46603,909,49164
46604,935,49164
46605,1052,49164
46606,1182,49164
46607,1459,49164
46608,1466,49164
46609,1855,49164
46610,1956,49164
46611,2174,49164
46612,2202,49164
46613,2240,49164
46614,2259,49164
46615,2264,49164
46616,2317,49164
46617,2394,49164
46618,2461,49164
46619,2576,49164
46620,149,16637
46621,367,16637
46622,374,16637
46623,387,16637
46624,615,16637
46625,649,16637
46626,854,16637
46627,927,16637
46628,1082,16637
46629,1135,16637
46630,1153,16637
46631,1321,16637
46632,1511,16637
46633,1528,16637
46634,1937,16637
46635,2044,16637
46636,2271,16637
46637,2296,16637
46638,2302,16637
46639,2480,16637
46640,72,13770
46641,181,13770
46642,251,13770
46643,287,13770
46644,324,13770
46645,707,13770
46646,755,13770
46647,961,13770
46648,1129,13770
46649,1181,13770
46650,1323,13770
46651,1393,13770
46652,1659,13770
46653,1720,13770
46654,1774,13770
46655,1867,13770
46656,1868,13770
46657,2243,13770
46658,2351,13770
46659,2550,13770
46660,182,1820
46661,318,1820
46662,430,1820
46663,595,1820
46664,647,1820
46665,793,1820
46666,811,1820
46667,955,1820
46668,1480,1820
46669,1699,1820
46670,1710,1820
46671,1727,1820
46672,1729,1820
46673,1751,1820
46674,1754,1820
46675,1846,1820
46676,1973,1820
46677,1988,1820
46678,2354,1820
46679,2486,1820
46680,41,39224
46681,102,39224
46682,256,39224
46683,322,39224
46684,323,39224
46685,449,39224
46686,535,39224
46687,548,39224
46688,554,39224
46689,577,39224
46690,737,39224
46691,863,39224
46692,949,39224
46693,978,39224
46694,1153,39224
46695,1441,39224
46696,1951,39224
46697,2064,39224
46698,2074,39224
46699,2130,39224
46700,32,55818
46701,241,55818
46702,298,55818
46703,305,55818
46704,306,55818
46705,310,55818
46706,1022,55818
46707,1067,55818
46708,1206,55818
46709,1440,55818
46710,1657,55818
46711,1670,55818
46712,1673,55818
46713,1681,55818
46714,1682,55818
46715,1897,55818
46716,1916,55818
46717,2137,55818
46718,2182,55818
46719,2481,55818
46720,505,52207
46721,546,52207
46722,658,52207
46723,731,52207
46724,777,52207
46725,1073,52207
46726,1340,52207
46727,1383,52207
46728,1390,52207
46729,1391,52207
46730,1415,52207
46731,1417,52207
46732,1485,52207
46733,1503,52207
46734,1507,52207
46735,1538,52207
46736,1798,52207
46737,1853,52207
46738,2110,52207
46739,2487,52207
46740,74,25904
46741,119,25904
46742,188,25904
46743,225,25904
46744,337,25904
46745,388,25904
46746,512,25904
46747,646,25904
46748,660,25904
46749,1076,25904
46750,1177,25904
46751,1390,25904
46752,1417,25904
46753,1511,25904
46754,1590,25904
46755,1791,25904
46756,2013,25904
46757,2346,25904
46758,2410,25904
46759,2475,25904
46760,212,50209
46761,280,50209
46762,398,50209
46763,680,50209
46764,1078,50209
46765,1228,50209
46766,1392,50209
46767,1409,50209
46768,1567,50209
46769,1646,50209
46770,1826,50209
46771,1894,50209
46772,2013,50209
46773,2023,50209
46774,2064,50209
46775,2109,50209
46776,2235,50209
46777,2276,50209
46778,2318,50209
46779,2507,50209
46780,44,57485
46781,74,57485
46782,444,57485
46783,559,57485
46784,818,57485
46785,869,57485
46786,996,57485
46787,1037,57485
46788,1274,57485
46789,1299,57485
46790,1305,57485
46791,1914,57485
46792,2082,57485
46793,2084,57485
46794,2108,57485
46795,2134,57485
46796,2321,57485
46797,2507,57485
46798,2571,57485
46799,2581,57485
46800,84,40528
46801,118,40528
46802,310,40528
46803,316,40528
46804,402,40528
46805,425,40528
46806,646,40528
46807,846,40528
46808,848,40528
46809,1106,40528
46810,1281,40528
46811,1572,40528
46812,1575,40528
46813,1683,40528
46814,1801,40528
46815,2017,40528
46816,2294,40528
46817,2378,40528
46818,2582,40528
46819,2602,40528
46820,25,6333
46821,208,6333
46822,278,6333
46823,331,6333
46824,432,6333
46825,468,6333
46826,580,6333
46827,639,6333
46828,659,6333
46829,665,6333
46830,941,6333
46831,951,6333
46832,1180,6333
46833,1452,6333
46834,1511,6333
46835,1673,6333
46836,1839,6333
46837,1846,6333
46838,2246,6333
46839,2367,6333
46840,125,563
46841,425,563
46842,547,563
46843,1134,563
46844,1182,563
46845,1361,563
46846,1661,563
46847,1739,563
46848,1762,563
46849,1956,563
46850,2149,563
46851,2159,563
46852,2234,563
46853,2282,563
46854,2327,563
46855,2414,563
46856,2504,563
46857,2537,563
46858,2546,563
46859,2548,563
46860,122,16211
46861,284,16211
46862,985,16211
46863,1403,16211
46864,1480,16211
46865,1673,16211
46866,1681,16211
46867,1682,16211
46868,1688,16211
46869,1690,16211
46870,1696,16211
46871,1720,16211
46872,1736,16211
46873,1748,16211
46874,1964,16211
46875,2015,16211
46876,2095,16211
46877,2101,16211
46878,2236,16211
46879,2589,16211
46880,5,1569
46881,146,1569
46882,225,1569
46883,290,1569
46884,309,1569
46885,748,1569
46886,921,1569
46887,963,1569
46888,1201,1569
46889,1406,1569
46890,1423,1569
46891,1573,1569
46892,1595,1569
46893,1762,1569
46894,1782,1569
46895,2063,1569
46896,2122,1569
46897,2226,1569
46898,2287,1569
46899,2311,1569
46900,118,55704
46901,187,55704
46902,318,55704
46903,581,55704
46904,591,55704
46905,904,55704
46906,1095,55704
46907,1561,55704
46908,1710,55704
46909,1718,55704
